subgroup,year,percentile,Annuitized Financial Income,DB Pension Income,Earned Income,Federal Income Tax,HI tax,Imputed Rental Income,Means+Nonmeans Benefits,Medicare Part B Premium,Medicare Part D Premium,Medicare Surtax,Net Annuity Income,Net Cash Income,OASDI tax,Other Family Member Income,Own Benefit,Own Earnings,Per Capita Annuity Income,Per Capita BMB,Per Capita Cash Income,Per Capita Dividend Income,Per Capita Interest Income,Per Capita IRA Withdrawal,Per Capita Rental Income,Social Security Benefits,Spouse Benefit,Spouse Earnings,SSI,State Income Tax,group
Quintile 2 (Per Capita Income),2065,P75,9419,0,0,247,0,4461,0,4518,1697,0,28516,23547,0,0,22774,0,35154,0,30128,0,141,4660,0,21729,15182,0,0,0,Per Capita Income Quintile
Quintile 2 (Per Capita Income),2065,P90,13846,880,14104,1789,183,7846,0,4518,1697,0,31397,28021,848,28549,26990,9877,37954,2604,34822,435,1024,8595,0,25592,22342,3835,0,186,Per Capita Income Quintile
Quintile 2 (Per Capita Income),2065,P95,16708,3234,21160,2652,289,10365,7863,4518,1697,7,32710,31301,1333,95473,29813,22540,38827,4888,38159,2729,2190,11685,496,27806,26168,24852,0,514,Per Capita Income Quintile
Quintile 2 (Per Capita Income),2065,P99,23906,9136,30630,8043,430,16869,18020,6325,2330,453,34785,52531,1986,165636,35256,41431,39546,8948,64662,9529,7229,26445,17630,32121,33905,47881,0,1717,Per Capita Income Quintile
Quintile 3 (Lifetime Earnings),2015,P10,491.12,0,0,0,0,0,0,1500.08,0,0,17699.439999999999,12632.93,0,0,0,0,19692.29,0,14613.37,0,0,0,0,814.95,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2015,P25,1733.8,0,0,0,0,980.6,0,1500.1,0,0,23922,16991.3,0,0,9843.2999999999993,0,26245.3,0,19069.8,0,0,0,0,9698.4,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2015,P5,141.41,0,0,0,0,0,0,0,0,0,14238.67,9821.76,0,0,0,0,16234.63,0,11833.89,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2015,P50,5185.6000000000004,1051,0,0,0,2578,0,1500.1,513.6,0,34113.699999999997,24357.3,0,0,15014.4,0,37489,0,27040.1,0,0,0,0,14681.8,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2015,P75,13454,8330,11912,2128,150,5100,0,1500,514,0,48922,34760,642,0,18880,4328,54706,0,39799,22,287,1306,0,17349,12401,0,0,305,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2015,P90,32266,17322,29428,4726,401,8963,25,1500,514,0,69062,46725,1713,12417,21851,27702,78530,0,55443,1900,1701,4904,0,19963,20092,26663,0,1161,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2015,P95,49969,24200,40048,7759,559,12237,7539,1500,514,0,88553,56123,2391,24647,23489,43108,100175,0,68106,4732,3855,8699,1614,21816,23064,47525,0,1903,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2015,P99,156682,43118,70425,16523,996,21469,16280,2100,705,0,182456,82751,3717,66422,26230,78811,184470,0,105663,17395,11289,21389,15095,26621,26808,97874,0,3929,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2025,P10,790.8,0,0,0,0,0,0,1862.3,0,0,18278.5,13581.39,0,0,0,0,21070.03,0,16218.56,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2025,P25,2222.9,0,0,0,0,870,0,1862.3,0,0,24754.1,18298.099999999999,0,0,10709.5,0,27805.5,0,21025.5,0,0,0,0,10072.299999999999,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2025,P5,340.24,0,0,0,0,0,0,0,0,0,15308.8,10907.47,0,0,0,0,17966.259999999998,0,13623.83,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2025,P50,5766.1,0,0,213.4,0,2442.9,0,1862.3,699.6,0,35291.4,25801.8,0,0,16151.7,0,40148.5,0,29676.799999999999,0,0,0,0,15874.6,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2025,P75,13686,5323,17043,2995,228,5264,0,1862,700,0,51443,37682,1047,0,20331,12456,58851,0,44501,4,249,2729,0,18826,14176,0,0,402,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2025,P90,32156,13556,35504,6020,490,9829,1204,1862,700,0,71493,51601,2249,14585,23354,35259,83330,0,62000,1789,1666,7885,0,21741,21587,31992,0,1350,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2025,P95,53860,21347,48637,9279,691,13550,8691,1862,700,0,90438,61531,3167,28951,25008,50599,104744,0,77025,5676,3914,12879,1803,23881,24182,55202,0,2081,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2025,P99,143746,42185,79423,19457,1147,24956,18386,3725,960,114,172307,90455,5262,78020,28363,90650,184070,570,115958,21666,11061,33915,20252,27838,28636,110641,0,4243,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2035,P10,1097.6099999999999,0,0,0,0,0,0,2346.06,0,0,18104.09,13398.31,0,0,0,0,21574.59,0,16638.28,0,0,0,0,4131.32,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2035,P25,2822.4,0,0,0,0,874.9,0,2346.1,0,0,24539.1,17800.599999999999,0,0,11698.4,0,28289.7,0,21134.799999999999,0,0,0,0,12368.5,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2035,P5,539.54999999999995,0,0,0,0,0,0,0,0,0,15182.93,10779.44,0,0,0,0,18541.96,0,14129.38,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2035,P50,6607.8,0,0,105.6,0,2461.8000000000002,0,2346.1,881.4,0,34798.5,25455.3,0,0,16944.5,0,40114.6,0,29827.5,0,0,653,0,16325.8,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2035,P75,14842,2837,16604,3222,223,5343,0,2346,881,0,50846,37960,1030,0,20880,9625,58853,0,45373,12,332,4176,0,19489,14930,0,0,347,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2035,P90,30887,9105,36684,6644,506,10479,0,2346,881,0,73612,53466,2339,16420,24302,35886,84413,0,65247,2320,1755,10017,0,23119,21387,33069,0,1332,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2035,P95,51759,16547,51606,10569,719,15273,8140,2346,881,0,93070,65414,3324,39788,26370,53638,108516,0,81764,6267,3892,16040,2724,25418,24182,56773,0,2210,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2035,P99,134948,39963,92449,22986,1312,27801,19079,4692,1728,591,169251,99677,6063,87838,31858,98889,193563,1408,128964,26284,11528,32971,23923,32578,29522,119857,0,4947,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2045,P10,1464.92,0,0,0,0,0,0,2977.43,0,0,17048.52,12339.68,0,0,0,0,21208.240000000002,0,16412.52,0,0,0,0,1829.32,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2045,P25,3436,0,0,0,0,772.9,0,2977.4,0,0,23767.8,17186.900000000001,0,0,11131.7,0,28098.7,0,21272.400000000001,0,0,0,0,11810.4,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2045,P5,750.25,0,0,0,0,0,0,0,0,0,14075.13,9499.67,0,0,0,0,18364.240000000002,0,13635.09,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2045,P50,7356.8,0,0,0,0,2363.6,0,2977.4,1118.5999999999999,0,35184.400000000001,25225.9,0,0,17173.7,0,41004.400000000001,0,30324.3,0,0,1140.4000000000001,0,16557.8,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2045,P75,16230,860,17959,3398,237,5451,0,2977,1119,0,52918,38906,1096,0,21561,9022,62414,0,47909,0,276,5065,0,20406,14362,0,0,290,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2045,P90,33499,5033,43027,7766,603,11143,0,2977,1119,0,76767,56792,2785,20310,25696,41594,90432,0,70822,2001,1857,11657,0,24657,21157,35723,0,1353,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2045,P95,50744,11262,60576,12019,849,16314,9539,2977,1119,145,96302,70449,3922,36427,28679,61976,115595,0,89429,5958,4355,18381,2904,27793,24252,67497,0,2312,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2045,P99,122664,34784,102740,24270,1472,30882,20459,5955,2193,892,166208,107007,6800,98167,34801,110020,181824,3031,142428,24391,13880,38944,23499,36084,31297,144818,0,5239,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2055,P10,1839.9,0,0,0,0,0,0,3717.23,0,0,17391.240000000002,12275.33,0,0,0,0,22711.87,0,17295.54,0,0,0,0,788.35,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2055,P25,4204.3999999999996,0,0,0,0,754.9,0,3717.2,0,0,25216.3,18022.400000000001,0,0,11358.4,0,30941.9,0,23257.5,0,0,0,0,12346.6,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2055,P5,883.3,0,0,0,0,0,0,0,0,0,13877.84,8629.5,0,0,0,0,19276.32,0,14048.28,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2055,P50,8759.6,0,0,220.2,0,2601,0,3717.2,1396.5,0,38040.5,27327.9,0,0,18377.3,0,45317.7,0,33916.300000000003,0,0,1814.7,0,17721.3,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2055,P75,17550,0,20793,4020,277,5910,0,3717,1397,0,56907,42476,1280,0,23883,11962,68000,0,53286,0,309,6535,0,22325,14955,0,0,333,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2055,P90,35250,2986,46435,8942,651,11772,0,3717,1397,155,80150,61506,3008,23999,29286,44086,97115,0,78099,2698,2068,14228,0,27978,22832,42197,0,1483,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2055,P95,53571,8946,65453,13769,916,17408,11455,3717,1397,442,101275,75423,4231,85859,32905,66430,121523,227,98142,7388,4687,21889,2055,31958,26544,73588,0,2511,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2055,P99,119521,31969,109253,29483,1561,38977,24191,7434,2738,1490,161532,115676,7212,109313,38860,122381,193669,3826,154397,27485,13589,48990,28374,39434,34574,159367,0,5555,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2065,P10,2104.7800000000002,0,0,0,0,0,0,4517.92,0,0,18572.900000000001,13362.47,0,0,0,0,25323.47,0,19554.189999999999,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2065,P25,4914.3999999999996,0,0,0,0,781.3,0,4517.8999999999996,0,0,27508.1,20317,0,0,12286.1,0,34502.800000000003,0,26753.200000000001,0,0,0,0,13327.1,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2065,P5,995.8,0,0,0,0,0,0,0,0,0,14038.1,8947.68,0,0,0,0,20769.09,0,15531.24,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2065,P50,10018.799999999999,0,0,671.4,0,2847.1,0,4517.8999999999996,1697.3,0,41304.800000000003,30902,0,0,20172.099999999999,0,50193,0,39028.699999999997,0,0,3236.7,0,19398.2,0,0,0,0,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2065,P75,19701,0,21811,4850,286,6583,0,4518,1697,57,60984,47559,1321,0,26518,10594,74251,0,60422,0,389,9353,0,24985,16733,0,0,388,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2065,P90,38992,3060,50859,10871,701,12949,0,4518,1697,364,84749,67054,3241,26686,32563,48728,105073,0,86761,2621,2446,18243,0,31371,25253,47107,0,1640,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2065,P95,58153,10030,70630,16269,983,19639,11800,6325,1697,696,105776,81931,4541,63129,36560,70704,129780,309,109601,7640,6023,28117,2720,35490,29466,81634,0,2736,Lifetime Earnings Quintile
Quintile 3 (Lifetime Earnings),2065,P99,125805,33057,118626,34756,1686,43992,26979,9036,3328,2159,171713,122381,7792,121553,44060,125639,208256,4364,168679,33539,19282,58897,33324,45658,37630,174317,0,6432,Lifetime Earnings Quintile
Quintile 3 (Per Capita Income),2015,P10,636.28,0,0,0,0,0,0,1500.08,0,0,28812.71,16477.849999999999,0,0,0,0,31608.01,0,18656.84,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2015,P25,2218.1999999999998,0,0,0,0,1084.2,0,1500.1,0,0,30731.4,21264.9,0,0,9029.2999999999993,0,33744.5,0,23659,0,0,0,0,8871.2999999999993,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2015,P5,224.74,0,0,0,0,0,0,0,0,0,27800.27,13629.36,0,0,0,0,30919.599999999999,0,15701.51,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2015,P50,5769.9,1517.1,0,82.1,0,2744.9,0,1500.1,513.6,0,34457.800000000003,26021.9,0,0,14624.3,0,37928.300000000003,0,29222.6,0,0,0,0,14289.7,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2015,P75,11459,8781,13078,1471,166,5281,0,1500,514,0,38299,30606,709,0,19640,6660,42130,0,34726,13,287,1426,0,17894,12839,0,0,232,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2015,P90,18282,15390,24700,2768,340,9157,3341,1500,514,0,41240,34759,1453,12417,23047,24740,44950,0,39568,1127,1443,4547,0,20955,20303,27244,0,751,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2015,P95,22055,19672,30026,3458,426,12190,8789,1500,514,0,42662,37555,1822,52170,24732,34427,45959,0,42509,2655,2982,7169,1373,22966,23064,42600,0,1044,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2015,P99,28884,28343,37630,6532,534,18938,16230,2100,705,0,44575,49548,2284,66422,27744,54308,46887,0,58291,10238,7448,15355,15527,27125,26561,62088,0,2166,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2025,P10,973.46,0,0,0,0,0,0,1862.3,0,0,29857.1,18371.02,0,0,0,0,33604.9,0,21218.11,0,0,0,0,1277.23,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2025,P25,2888.4,0,0,0,0,973.5,0,1862.3,0,0,32048.6,23022.7,0,0,10223.799999999999,0,35932,0,26324.3,0,0,0,0,9916.2000000000007,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2025,P5,408.53,0,0,0,0,0,0,0,0,0,28391.51,15146.32,0,0,0,0,32825.06,0,18041.71,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2025,P50,6622.5,0,0,504.5,0,2693,0,1862.3,699.6,0,35801.1,27584.2,0,0,16068.7,0,40344.800000000003,0,31873,0,0,70.599999999999994,0,15849.5,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2025,P75,12320,5714,16424,2207,219,5606,0,1862,700,0,40105,32323,1005,0,21389,11487,45043,0,37612,8,293,3207,0,19864,14730,0,0,292,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2025,P90,18636,12730,26921,3425,378,9793,4082,1862,700,0,43609,36788,1732,14585,24914,29508,48384,0,42986,1266,1458,7330,0,23236,22239,31796,0,871,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2025,P95,23185,18046,33080,4087,466,12981,9737,1862,700,0,45159,39698,2136,61280,26826,38548,49453,0,46569,3447,2970,10624,2100,25043,25059,44913,0,1243,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2025,P99,31718,25932,40870,8311,582,19837,18901,2607,960,0,47279,52151,2667,78020,30415,60001,50424,1698,61487,10145,7863,22514,15762,28687,29529,66535,0,2309,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2035,P10,1230.83,0,0,0,0,0,0,2346.06,0,0,29271.88,17434.849999999999,0,0,0,0,33632.18,0,20996.36,0,0,0,0,2926.96,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2035,P25,3457.3,0,0,0,0,971.4,0,2346.1,881.4,0,31529.1,22230.6,0,0,10988.8,0,36032.6,0,26258.1,0,0,0,0,11614.6,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2035,P5,580.23,0,0,0,0,0,0,2346.06,0,0,27672.03,14509.85,0,0,0,0,32853.730000000003,0,18135.3,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2035,P50,7838.6,0,0,401.9,0,2704.1,0,2346.1,881.4,0,35668.1,27024.5,0,0,17152.8,0,40765.300000000003,0,31851.1,0,0,717.9,0,16783.7,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2035,P75,14086,3123,15089,2170,204,5832,0,2346,881,0,40149,31964,945,0,22278,6954,45551,0,37723,0,318,4779,0,20994,15336,0,0,214,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2035,P90,19962,8633,26448,3496,368,10630,2988,2346,881,0,43545,36878,1702,18173,25810,28557,48855,0,43715,1351,1695,9389,0,24442,22389,30259,0,806,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2035,P95,23971,13321,32816,4248,463,13866,9955,2346,881,0,45164,40735,2139,68991,27858,38712,50014,0,47759,4250,3732,13131,2430,26463,25346,45495,0,1190,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2035,P99,31387,25261,41081,10995,592,22129,20419,3284,1210,0,47427,60832,2734,87838,32173,60275,51079,2667,74127,12170,7966,29578,20297,30742,30693,70241,0,2593,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2045,P10,1453.51,0,0,0,0,0,0,2977.43,0,0,29174.13,17187.68,0,0,0,0,34507.019999999997,0,21524.799999999999,0,0,0,0,3836.35,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2045,P25,4011.5,0,0,0,0,931.6,0,2977.4,1118.5999999999999,0,31770,21972.1,0,0,11653.8,0,37113.199999999997,0,26718.7,0,0,0,0,12527.5,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2045,P5,637.89,0,0,0,0,0,0,0,0,0,27573.43,13578.72,0,0,0,0,33612.44,0,17908.7,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2045,P50,8928.4,0,0,196.8,0,2784.4,0,2977.4,1118.5999999999999,0,36115.9,27103.200000000001,0,0,18281.400000000001,0,42028.800000000003,0,32575.599999999999,0,0,1593.8,0,17723.099999999999,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2045,P75,15800,999,13346,2233,172,6176,0,2977,1119,0,40857,32578,794,0,23383,1359,47159,0,38932,0,392,6335,0,22268,15016,0,0,171,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2045,P90,22649,5314,26880,3639,370,11434,1555,2977,1119,0,44580,38031,1711,20310,27664,27538,50792,0,45169,1541,2113,11415,0,26492,22374,28492,0,762,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2045,P95,26045,9805,34469,4542,476,15610,11176,2977,1119,0,46491,42187,2198,77104,30224,39713,52030,0,49976,4382,4251,14918,2658,29383,25639,46195,0,1144,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2045,P99,33845,21856,42710,12645,609,24146,22957,4168,1535,238,48818,67010,2812,98167,36084,64240,53059,4139,83345,12816,9900,34609,22904,35149,31461,71943,0,2677,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2055,P10,1880.25,0,0,0,0,0,0,3717.23,0,0,31128.59,17528.53,0,0,0,0,37699.919999999998,0,22985.82,0,0,0,0,4044.76,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2055,P25,4823.1000000000004,0,0,0,0,972.7,0,3717.2,1396.5,0,33973.199999999997,23266.9,0,0,12820.5,0,40630,0,29398.9,0,0,0,0,13559.6,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2055,P5,799.94,0,0,0,0,0,0,3717.23,0,0,29543.94,13763.17,0,0,0,0,36769.24,0,19185.439999999999,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2055,P50,10308,0,0,444.6,0,3100.4,0,3717.2,1396.5,0,38662,29072.400000000001,0,0,19742.900000000001,0,45809.9,0,35857.4,0,0,2226.1,0,18923.3,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2055,P75,17675,0,14498,2743,191,6707,0,3717,1397,0,43980,35251,884,0,25583,2247,51894,0,43102,0,338,7980,0,24294,15803,0,0,163,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2055,P90,25344,3089,29274,4240,400,12545,5468,3717,1397,0,48171,41559,1849,23999,30752,29437,55592,0,50412,1537,2081,14404,0,29593,23896,32303,0,799,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2055,P95,29691,7502,36224,5315,506,17136,13713,3717,1397,48,50202,46335,2339,85859,33795,41277,56843,0,55607,4769,4319,18607,2668,32906,27659,49819,0,1263,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2055,P99,37577,20078,46407,14030,658,25959,25328,7434,2738,774,52753,73316,3040,109313,39417,66341,58006,4541,93036,15146,12053,42058,27369,38427,36102,76756,0,2902,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2065,P10,1976.89,0,0,0,0,0,0,4517.92,0,0,33711.1,18927.41,0,0,2994.68,0,41659.660000000003,0,25779.19,0,0,0,0,5614.49,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2065,P25,5713.3,0,0,0,0,964.9,0,4517.8999999999996,0,0,36833.699999999997,25694.400000000001,0,0,14080.1,0,44903.8,0,33156.300000000003,0,0,0,0,15086.7,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2065,P5,811.49,0,0,0,0,0,0,0,0,0,31492.82,14815.81,0,0,0,0,40685.050000000003,0,21398.639999999999,0,0,0,0,0,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2065,P50,11987.1,0,0,800.6,0,3303,0,4517.8999999999996,1697.3,0,41793.199999999997,32198.799999999999,0,0,21843.599999999999,0,50466.9,0,40600.800000000003,0,0,4191.5,0,20998.400000000001,0,0,0,0,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2065,P75,20109,0,15323,3461,202,7466,0,4518,1697,3,47394,39046,933,0,28479,883,56715,0,48547,0,449,11087,0,26830,18080,0,0,209,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2065,P90,28481,2527,31774,5035,439,13547,0,4518,1697,133,51966,45667,2028,26686,34070,32262,61131,0,56323,2048,2364,18085,0,32663,27006,34746,0,884,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2065,P95,33412,7951,39882,6702,561,18877,13145,4518,1697,297,54523,50893,2593,95473,37467,45955,62666,0,62428,5555,5005,23600,2634,36228,31115,55039,0,1376,Per Capita Income Quintile
Quintile 3 (Per Capita Income),2065,P99,42158,21078,51492,15042,737,29669,27184,9036,3328,1268,57643,75695,3404,121553,44610,73108,63917,4483,97328,18510,12862,46862,27884,42882,39014,84598,0,2833,Per Capita Income Quintile
Quintile 4 (Lifetime Earnings),2015,P10,1389.94,0,0,0,0,418.92,0,1500.08,0,0,23971.1,16706.75,0,0,0,0,26119.17,0,18815.07,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 4 (Lifetime Earnings),2015,P25,3724.6,0,0,0,0,1547.4,0,1500.1,0,0,32686.6,22716.3,0,0,9772.2000000000007,0,35952,0,25316.3,0,0,0,0,9438.7000000000007,0,0,0,0,Lifetime Earnings Quintile
Quintile 4 (Lifetime Earnings),2015,P5,572.58000000000004,0,0,0,0,0,0,0,0,0,20094.18,13710.45,0,0,0,0,22353.05,0,16000.65,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 4 (Lifetime Earnings),2015,P50,8591.5,3099.5,77.7,1536.6,0,3310.4,0,1500.1,513.6,0,47254.1,32896.1,0,0,17226,0,53142.2,0,37545.9,0,8.5,0,0,16348.7,0,0,0,37.299999999999997,Lifetime Earnings Quintile
Quintile 4 (Lifetime Earnings),2015,P75,21257,12641,23984,4635,309,6217,0,1500,514,0,66047,46365,1323,0,21787,20772,76309,0,55151,347,528,2175,0,19413,14779,8811,0,939,Lifetime Earnings Quintile
Quintile 4 (Lifetime Earnings),2015,P90,47451,24739,43414,9387,597,10422,0,1500,514,0,93332,61612,2553,12417,24725,46904,108789,0,75483,4043,2487,7608,0,22266,22968,42322,0,2332,Lifetime Earnings Quintile
Quintile 4 (Lifetime Earnings),2015,P95,77564,33159,59180,13136,796,14457,7236,1500,514,0,124335,73433,3402,24647,26065,66989,139640,0,92391,10488,4956,11154,3679,24298,25236,63111,0,3352,Lifetime Earnings Quintile
Quintile 4 (Lifetime Earnings),2015,P99,225697,57772,93750,24264,1299,25703,14998,3000,1007,205,267169,106228,4775,66422,29045,115562,269756,0,132771,31531,12294,27760,19938,27965,28468,123800,0,6273,Lifetime Earnings Quintile
Quintile 4 (Lifetime Earnings),2025,P10,2315.0100000000002,0,0,0,0,394.6,0,1862.3,0,0,26467.68,18642.490000000002,0,0,0,0,29623.43,0,21556.45,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 4 (Lifetime Earnings),2025,P25,5244.2,0,0,0,0,1537.6,0,1862.3,0,0,35919.300000000003,25289.599999999999,0,0,11330.3,0,40573.800000000003,0,28579.8,0,0,0,0,11181.8,0,0,0,0,Lifetime Earnings Quintile
Quintile 4 (Lifetime Earnings),2025,P5,1134.73,0,0,0,0,0,0,0,0,0,22594.9,15287.58,0,0,0,0,25540.39,0,18176.96,0,0,0,0,0,0,0,0,0,Lifetime Earnings Quintile
Quintile 4 (Lifetime Earnings),2025,P50,11607.9,1464,0,2305.1,0,3468.2,0,1862.3,699.6,0,51221.8,35929.599999999999,0,0,19565.599999999999,0,58173.9,0,42109.4,0,8.5,922.6,0,18609.2,0,0,0,20.100000000000001,Lifetime Earnings Quintile
